source,created_at,text,is_retweet,clean_text,clean_text_with_stopwords
other,Mon Oct 19 03:23:39 +0000 2015,Awesome! Look forward to meeting you all.  https://t.co/heJP1YQTi8,False,awesome look forward meeting,awesome look forward to meeting you all
other,Tue Oct 06 20:49:39 +0000 2015,"@chandler_crump1 Thanks, Chandler. Nice profile pic.",False,@chandler crump thanks chandler nice profile pic,@chandler crump thanks chandler nice profile pic
other,Fri Sep 18 13:50:59 +0000 2015,@Logsdon3687 Thanks for the support! I hope to earn your vote in the coming months.,False,@logsdon thanks support hope earn vote coming months,@logsdon thanks for the support i hope to earn your vote in the coming months
other,Wed Nov 04 21:25:49 +0000 2015,"RT @TeamMarco: We're excited to add @SenatorRisch to our growing team! Welcome aboard, Jim. https://t.co/gA02B3ft7J",True,rt @teammarco excited add @senatorrisch growing team welcome aboard jim,rt @teammarco we re excited to add @senatorrisch to our growing team welcome aboard jim
other,Tue Sep 22 13:23:37 +0000 2015,"WATCH: Our enemies will not dare test us.
https://t.co/YkyFJbAv01",False,watch enemies dare test us,watch our enemies will not dare test us
other,Tue Sep 01 15:07:23 +0000 2015,"RT @TeamMarco: Watch this report of @marcorubio's rally in Reno, Nevada last night &amp; see what attendees thought: https://t.co/MkmNiIgWLg (2…",True,rt @teammarco watch report @marcorubio rally reno nevada last night see attendees thought,rt @teammarco watch this report of @marcorubio s rally in reno nevada last night see what attendees thought
other,Fri Jul 10 15:50:01 +0000 2015,"Do you agree?

Click here --&gt; http://t.co/CeQdJ8xZAL http://t.co/RglA12EnzF",False,agree click gt,do you agree click here gt
other,Wed Nov 25 00:24:05 +0000 2015,RT @thehill: Rubio budget win is dealing heavy blow to ObamaCare https://t.co/JZQcZB0php https://t.co/nhvN4xx0En,True,rt @thehill rubio budget win dealing heavy blow obamacare,rt @thehill rubio budget win is dealing heavy blow to obamacare
other,Fri May 29 16:45:01 +0000 2015,"We just took a major step toward ending modern day slavery.

Click here --&gt; http://t.co/WE67WPpSto http://t.co/Bt895F0rZg",False,took major step toward ending modern day slavery click gt,we just took a major step toward ending modern day slavery click here gt
other,Tue Nov 10 22:36:57 +0000 2015,@TeamMarcoNV Thanks for the support guys!,False,@teammarconv thanks support guys,@teammarconv thanks for the support guys
other,Mon Nov 30 22:06:23 +0000 2015,I'm talking with @wkxlnhchris on NH Now in just a few minutes. Listen here: https://t.co/nRVa7MDdbw https://t.co/0OBqQ6lq5S,False,talking @wkxlnhchris nh minutes listen,i m talking with @wkxlnhchris on nh now in just a few minutes listen here
other,Wed May 13 14:52:09 +0000 2015,"Today, I intend to offer such a doctrine. And in the coming years, I intend to be such a president. (6 of 11)",False,today intend offer doctrine coming years intend president,today i intend to offer such a doctrine and in the coming years i intend to be such a president of
other,Tue Dec 01 23:41:20 +0000 2015,"We're leading the fight to stop Obamacare. See what people are saying:
https://t.co/NT7HKZgDUg",False,leading fight stop obamacare see people saying,we re leading the fight to stop obamacare see what people are saying
other,Sun Sep 20 15:04:46 +0000 2015,@genesiskaryn I am so thankful to have earned your support! Let's do this together.,False,@genesiskaryn thankful earned support let together,@genesiskaryn i am so thankful to have earned your support let s do this together
other,Thu Aug 27 23:03:27 +0000 2015,"In honor of the @MiamiDolphins home opener on Saturday, here's a #TBT with the great @DonShula #FinsUp http://t.co/kMPJoh861y",False,honor @miamidolphins home opener saturday tbt great @donshula finsup,in honor of the @miamidolphins home opener on saturday here s a tbt with the great @donshula finsup
other,Mon Jul 27 19:05:29 +0000 2015,RT @TeamMarcoSC: A formidable trio: @marcorubio @MattMooreSC @collins_neal #SCforMarco @SCGOP http://t.co/pfHVCgHwU1,True,rt @teammarcosc formidable trio @marcorubio @mattmooresc @collins neal scformarco @scgop,rt @teammarcosc a formidable trio @marcorubio @mattmooresc @collins neal scformarco @scgop
other,Thu Sep 03 16:21:51 +0000 2015,"Snapchat Stories: Announcing my energy plan in Oklahoma City.
https://t.co/PWUeMp3bnv",False,snapchat stories announcing energy plan oklahoma city,snapchat stories announcing my energy plan in oklahoma city
other,Thu May 28 19:36:00 +0000 2015,"Click here if you agree --&gt; http://t.co/F96FbO5Gwg

Our armed forces shouldn't have a fair fight...",False,click agree gt armed forces fair fight,click here if you agree gt our armed forces shouldn t have a fair fight
other,Mon May 11 23:22:01 +0000 2015,"Now's NOT the time to end the NSA.

Click here if you agree: http://t.co/BO3sB4zyof http://t.co/7tjCKrDtZj",False,time end nsa click agree,now s not the time to end the nsa click here if you agree
other,Wed Jul 29 13:45:20 +0000 2015,The price for President Obama’s penchant for negotiating from weakness is now clear. What we should do next http://t.co/Obni1CsZvt #IranDeal,False,price president obama penchant negotiating weakness clear next irandeal,the price for president obama s penchant for negotiating from weakness is now clear what we should do next irandeal
other,Thu Jun 04 17:28:01 +0000 2015,"Are you ready for A New American Century?

Click here now: http://t.co/Ixgq3ZHWz8 http://t.co/JmbB3TrLq6",False,ready new american century click,are you ready for a new american century click here now
other,Wed Oct 07 21:29:00 +0000 2015,"Day 7 of 31 --&gt; We must fix the VA NOW!

Click here for more 31 Days Of Policy: http://t.co/F1DxTEAKya",False,day gt must fix va click days policy,day of gt we must fix the va now click here for more days of policy
other,Thu Jul 09 23:00:02 +0000 2015,2 million American jobs will be left unfilled in the next decade. We can do better: http://t.co/CeQdJ8xZAL http://t.co/Z0HCKunRiE,False,million american jobs left unfilled next decade better,million american jobs will be left unfilled in the next decade we can do better
other,Mon Apr 13 21:59:56 +0000 2015,"Here we go. Tune in now for my announcement. #newamericancentury 

http://t.co/DiSbs83SZb http://t.co/8cc9aXVYJB",False,go tune announcement newamericancentury,here we go tune in now for my announcement newamericancentury
other,Sat Sep 19 20:53:19 +0000 2015,".@kysportsradio the bet is still on, but I hope you have a backup guest scheduled because Gators are going to thrash your Cats",False,@kysportsradio bet still hope backup guest scheduled gators going thrash cats,@kysportsradio the bet is still on but i hope you have a backup guest scheduled because gators are going to thrash your cats
other,Tue Apr 28 13:34:13 +0000 2015,Dennis Green's special election in Hampstead &amp; Kingston is today - don't forget to vote! #nhpolitics cc: @nhgop http://t.co/E3r3aH4Z4k,False,dennis green special election hampstead kingston today forget vote nhpolitics cc @nhgop,dennis green s special election in hampstead kingston is today don t forget to vote nhpolitics cc @nhgop
other,Wed Oct 28 19:13:15 +0000 2015,"Max - great kids movie. Like all guys, I like Godfather 1 &amp; 2. Not so much 3. Also, Pulp Fiction &amp; Wedding Crashers. https://t.co/jG5acOH8Di",False,max great kids movie like guys like godfather much also pulp fiction wedding crashers,max great kids movie like all guys i like godfather not so much also pulp fiction wedding crashers
other,Thu Jan 15 20:05:10 +0000 2015,Congrats to @joniernst chosen to give #GOP response to #SOTU. You will do great. Only advice is have… http://t.co/dLeg6Q3gZt,False,congrats @joniernst chosen give gop response sotu great advice,congrats to @joniernst chosen to give gop response to sotu you will do great only advice is have
other,Wed Dec 02 00:16:08 +0000 2015,@xomprxo Maybe next time?,False,@xomprxo maybe next time,@xomprxo maybe next time
other,Tue Feb 17 18:46:13 +0000 2015,"2nd Stop Greenville, South Carolina on 2/19 http://t.co/C5Cm2kf1ye",False,nd stop greenville south carolina,nd stop greenville south carolina on
other,Thu Dec 31 22:25:42 +0000 2015,"Until midnight, all donations to our campaign come with a free bumper sticker! Chip in now: https://t.co/gtuwvOpPPE https://t.co/Sx3rJHvDlA",False,midnight donations campaign come free bumper sticker chip,until midnight all donations to our campaign come with a free bumper sticker chip in now
other,Wed Dec 16 03:52:46 +0000 2015,"RT @TeamMarco: How you can support Marco, right now: sign up to help get him on the ballot in your state. https://t.co/Xkld3xY1ws",True,rt @teammarco support marco right sign help get ballot state,rt @teammarco how you can support marco right now sign up to help get him on the ballot in your state
other,Mon Apr 13 22:18:11 +0000 2015,My father stood behind a small portable bar in the back of a room...so that tonight I could stand behind this podium in front of this room,False,father stood behind small portable bar back room tonight could stand behind podium front room,my father stood behind a small portable bar in the back of a room so that tonight i could stand behind this podium in front of this room
other,Thu Jun 18 13:15:05 +0000 2015,Saddened by the news from Charleston. The victims and their families are in my prayers today.,False,saddened news charleston victims families prayers today,saddened by the news from charleston the victims and their families are in my prayers today
other,Mon Jul 27 19:05:14 +0000 2015,RT @TeamMarcoSC: Signed. Sealed. Delivered. @marcorubio officially begins his journey to carry the Palmetto State. #SCforMarco http://t.co/…,True,rt @teammarcosc signed sealed delivered @marcorubio officially begins journey carry palmetto state scformarco,rt @teammarcosc signed sealed delivered @marcorubio officially begins his journey to carry the palmetto state scformarco
other,Mon Nov 02 15:06:08 +0000 2015,@johnmeetsworld Glad to have your support!,False,@johnmeetsworld glad support,@johnmeetsworld glad to have your support
other,Tue Oct 27 13:58:26 +0000 2015,"WATCH: 15 questions I won't be asked at tomorrow's debate
https://t.co/SgW89B5Oqg",False,watch questions asked tomorrow debate,watch questions i won t be asked at tomorrow s debate
other,Sat Jun 27 20:38:01 +0000 2015,"Get all your Marco gear during our 4th of July Sale!

Click here and start shopping: http://t.co/NllrfirtPL http://t.co/jRU1fcy8nC",False,get marco gear th july sale click start shopping,get all your marco gear during our th of july sale click here and start shopping
other,Wed Dec 09 03:35:06 +0000 2015,This is what it's like when you get to watch a debate in person: https://t.co/SY1EEW7Kzn https://t.co/AMtwUudVtj,False,like get watch debate person,this is what it s like when you get to watch a debate in person
other,Thu Jun 04 20:05:01 +0000 2015,Click here to watch --&gt;http://t.co/SncdhvGDXs http://t.co/Wjguw9upxt,False,click watch gt,click here to watch gt
other,Thu Nov 05 20:37:01 +0000 2015,"I'll fight to keep the Internet free and innovative. 

Click here to learn how ---&gt; https://t.co/87xudYm9Ub",False,fight keep internet free innovative click learn gt,i ll fight to keep the internet free and innovative click here to learn how gt
other,Wed Dec 09 19:27:36 +0000 2015,Headed to MI today! Our team just gained the support of conservative leaders from around the state. See who: https://t.co/LJRTlIPhDF,False,headed mi today team gained support conservative leaders around state see,headed to mi today our team just gained the support of conservative leaders from around the state see who
other,Sun May 10 16:03:45 +0000 2015,"Wishing a happy Mother's Day to all mothers, especially my mom, Oria, and my wife, Jeanette. http://t.co/6FK2LFAMu6",False,wishing happy mother day mothers especially mom oria wife jeanette,wishing a happy mother s day to all mothers especially my mom oria and my wife jeanette
other,Fri Nov 06 16:53:36 +0000 2015,"President Obama's rejection of the Keystone XL Pipeline is a huge mistake, and is the latest reminder...",False,president obama rejection keystone xl pipeline huge mistake latest reminder,president obama s rejection of the keystone xl pipeline is a huge mistake and is the latest reminder
other,Wed Oct 28 23:45:07 +0000 2015,Handing my Twitter account over to @TeamMarco staff for the debate,False,handing twitter account @teammarco staff debate,handing my twitter account over to @teammarco staff for the debate
other,Wed Dec 16 04:31:01 +0000 2015,"Give a high five for 5 GOP debate WINS!

https://t.co/f2PO1qRBFd https://t.co/GBQU1yUFTK",False,give high five gop debate wins,give a high five for gop debate wins
other,Thu Sep 17 21:56:03 +0000 2015,"With your support, we'll be able to seize the momentum of last night's debate and translate that into victory https://t.co/wSdp1YnmIa",False,support able seize momentum last night debate translate victory,with your support we ll be able to seize the momentum of last night s debate and translate that into victory
other,Thu Jul 30 20:04:37 +0000 2015,.@MiamiDolphins Got any roster spots open? I used to be quite the defensive back.. #TBT #FinsUp http://t.co/cKYsKURwfL,False,@miamidolphins got roster spots open used quite defensive back tbt finsup,@miamidolphins got any roster spots open i used to be quite the defensive back tbt finsup
other,Tue Dec 08 16:14:07 +0000 2015,.@FoxNews reports another missile test by Iran with no repercussions from Obama. I will end this flawed deal. https://t.co/5dTdVr4vst,False,@foxnews reports another missile test iran repercussions obama end flawed deal,@foxnews reports another missile test by iran with no repercussions from obama i will end this flawed deal
other,Tue Dec 08 00:14:35 +0000 2015,The next President better be somebody who can unite our country to face the great challenges of the 21st Century.,False,next president better somebody unite country face great challenges st century,the next president better be somebody who can unite our country to face the great challenges of the st century
other,Sun Oct 25 18:31:49 +0000 2015,"@khansarinia Thanks for the support, Cameron.",False,@khansarinia thanks support cameron,@khansarinia thanks for the support cameron
other,Mon Oct 05 22:26:39 +0000 2015,@bfoote14 Love it! Looks good.,False,@bfoote love looks good,@bfoote love it looks good
other,Thu Jul 30 19:54:19 +0000 2015,Saving #Medicare for another 50 years is an urgent challenge that will require bold leadership https://t.co/RgJCenfz7L,False,saving medicare another years urgent challenge require bold leadership,saving medicare for another years is an urgent challenge that will require bold leadership
other,Tue May 19 00:44:01 +0000 2015,Click here to see where liberals have gotten us: http://t.co/JM2ZUA1Dp4 http://t.co/oGRscZ9vNl,False,click see liberals gotten us,click here to see where liberals have gotten us
other,Fri Oct 16 18:10:03 +0000 2015,Hey Iowa: Are you committed to caucus for Marco?  click here --&gt; http://t.co/J4jWvXkSPh,False,hey iowa committed caucus marco click gt,hey iowa are you committed to caucus for marco click here gt
other,Wed Dec 30 15:38:21 +0000 2015,"RT @TeamMarco: All smiles getting off the bus today at the first stop in Pella, Iowa! #iowacaucus https://t.co/QlBwOw5pLQ",True,rt @teammarco smiles getting bus today first stop pella iowa iowacaucus,rt @teammarco all smiles getting off the bus today at the first stop in pella iowa iowacaucus
other,Tue May 12 13:35:01 +0000 2015,Click here to read my plan for Europe in the New American Century: http://t.co/dEeKnDeesz http://t.co/UN80o1G7fM,False,click read plan europe new american century,click here to read my plan for europe in the new american century
other,Wed Dec 02 00:20:37 +0000 2015,RT @Amanda1ddancer: @marcorubio was amazing tonight!! such an amazing speaker. he's definitely got my vote!! https://t.co/UShykBEvEs,True,rt @amanda ddancer @marcorubio amazing tonight amazing speaker definitely got vote,rt @amanda ddancer @marcorubio was amazing tonight such an amazing speaker he s definitely got my vote
other,Thu May 28 13:58:50 +0000 2015,@BayFLforMarco thank you!,False,@bayflformarco thank,@bayflformarco thank you
other,Mon Apr 06 21:45:30 +0000 2015,@RockyGamas93 done,False,@rockygamas done,@rockygamas done
other,Tue Apr 14 00:08:55 +0000 2015,I just recorded this quick video on my phone. Thank You all for the awesome support. http://t.co/4dfOG5oQ6U,False,recorded quick video phone thank awesome support,i just recorded this quick video on my phone thank you all for the awesome support
other,Tue Jan 13 13:58:07 +0000 2015,Thank you to foxandfriends for having me on this morning to talk about #AmericanDreams http://t.co/5F3bfCY0RP,False,thank foxandfriends morning talk americandreams,thank you to foxandfriends for having me on this morning to talk about americandreams
other,Thu Sep 17 14:57:27 +0000 2015,.@wesbury Honored to be in that kind of company. This is the greatest nation on Earth! We must always work to keep it that way.,False,@wesbury honored kind company greatest nation earth must always work keep way,@wesbury honored to be in that kind of company this is the greatest nation on earth we must always work to keep it that way
other,Thu Oct 15 16:55:13 +0000 2015,"@spratto9 Really appreciate the support, Gregg. Let's do this together.",False,@spratto really appreciate support gregg let together,@spratto really appreciate the support gregg let s do this together
other,Mon Apr 13 14:16:36 +0000 2015,"Just under 8 hours... 

#newamericancentury http://t.co/zmhOYml58v",False,hours newamericancentury,just under hours newamericancentury
other,Thu Aug 27 13:43:00 +0000 2015,"American refugees don’t show up on the shores of other countries bc America is the world’s greatest country. Agree? 
http://t.co/TuBFXyxy50",False,american refugees show shores countries bc america world greatest country agree,american refugees don t show up on the shores of other countries bc america is the world s greatest country agree
other,Sat Aug 22 18:39:58 +0000 2015,RT @TeamMarco: Visit http://t.co/a3wM6VE2DF now to watch @marcorubio speak at #Dream15,True,rt @teammarco visit watch @marcorubio speak dream,rt @teammarco visit now to watch @marcorubio speak at dream
other,Tue Aug 25 18:10:21 +0000 2015,"RT @TeamMarco: New on @ForeignPolicy by @marcorubio: ""It’s Not Too Late to Save Iraq and Syria"" http://t.co/ijEBaUxaVn",True,rt @teammarco new @foreignpolicy @marcorubio late save iraq syria,rt @teammarco new on @foreignpolicy by @marcorubio it s not too late to save iraq and syria
other,Wed Dec 30 19:12:49 +0000 2015,"I talked with @foxandfriends this morning about President Obama's failed foreign policy in Afghanistan:
https://t.co/V4fSME2CgD",False,talked @foxandfriends morning president obama failed foreign policy afghanistan,i talked with @foxandfriends this morning about president obama s failed foreign policy in afghanistan
other,Mon Nov 16 16:52:10 +0000 2015,RT @treybyars22: Wow! Over 10 HS Interns at our new SC Headquarters bright and early today! The team is growing like a wildfire! @marcorubi…,True,rt @treybyars wow hs interns new sc headquarters bright early today team growing like wildfire @marcorubi,rt @treybyars wow over hs interns at our new sc headquarters bright and early today the team is growing like a wildfire @marcorubi
other,Wed Dec 02 17:13:57 +0000 2015,@youcanbegreater Good times! Thanks for coming out.,False,@youcanbegreater good times thanks coming,@youcanbegreater good times thanks for coming out
other,Tue Jun 02 18:11:01 +0000 2015,"Read why the President should sign this bill protecting girls.

Click here: http://t.co/OfGw5fUy5n http://t.co/BbBU9F4xj7",False,read president sign bill protecting girls click,read why the president should sign this bill protecting girls click here
other,Mon Apr 13 22:07:11 +0000 2015,"But now, too many Americans are starting to doubt whether achieving that dream is still possible:",False,many americans starting doubt whether achieving dream still possible,but now too many americans are starting to doubt whether achieving that dream is still possible
other,Fri Nov 20 21:35:44 +0000 2015,"Glad to have added another next generation conservative leader to our team. Welcome, @RepMullin! #OKpol",False,glad added another next generation conservative leader team welcome @repmullin okpol,glad to have added another next generation conservative leader to our team welcome @repmullin okpol
other,Tue Sep 15 18:31:02 +0000 2015,"My #FSU staffers vandalized my office door before I arrived this
morning with references to aberrations in #UFvsFSU http://t.co/kDe0Nc8Pwq",False,fsu staffers vandalized office door arrived morning references aberrations ufvsfsu,my fsu staffers vandalized my office door before i arrived this morning with references to aberrations in ufvsfsu
other,Tue Aug 11 19:02:01 +0000 2015,"Together, we can make America greater than it's ever been. Click here to join me --&gt; http://t.co/PtY5P8ujk7
https://t.co/IYObZfGFC2",False,together make america greater ever click join gt,together we can make america greater than it s ever been click here to join me gt
other,Wed May 13 20:02:05 +0000 2015,"I have seen American freedom and security play out in the lives of my parents, my children… and myself.",False,seen american freedom security play lives parents children,i have seen american freedom and security play out in the lives of my parents my children and myself
other,Thu Dec 03 17:34:17 +0000 2015,"As President I will challenge the real impediments to peace in the Middle East, and stand up for Israel. https://t.co/8Daqy9mEm7 #RJCForum",False,president challenge real impediments peace middle east stand israel rjcforum,as president i will challenge the real impediments to peace in the middle east and stand up for israel rjcforum
other,Fri Oct 30 16:05:58 +0000 2015,".@fenway04 Was great meeting you. Still holding out hope that it'll be the Dolphins, not the Pats!",False,@fenway great meeting still holding hope dolphins pats,@fenway was great meeting you still holding out hope that it ll be the dolphins not the pats
other,Thu Sep 17 02:24:03 +0000 2015,RT @AlexConant: Marco Rubio: We Cannot Allow Radical Jihadists To Have A Safe Haven https://t.co/qYCU8ZYRpT,True,rt @alexconant marco rubio cannot allow radical jihadists safe,rt @alexconant marco rubio we cannot allow radical jihadists to have a safe haven
other,Fri Sep 25 17:00:28 +0000 2015,"Order your Marco gear today &amp; get 10% off all items &amp; a FREE bumper sticker. Use coupon code ""FRIDAY"" at checkout.
 https://t.co/EWgCeToSOQ",False,order marco gear today get items free bumper sticker use coupon code friday checkout,order your marco gear today get off all items a free bumper sticker use coupon code friday at checkout
other,Thu Jun 04 19:29:56 +0000 2015,Thanks @SandraSmithFox @HARRISFAULKNER @KirstenPowers &amp; @AndreaTantaros for having me on @outnumberedfnc today! #outnumbered,False,thanks @sandrasmithfox @harrisfaulkner @kirstenpowers @andreatantaros @outnumberedfnc today outnumbered,thanks @sandrasmithfox @harrisfaulkner @kirstenpowers @andreatantaros for having me on @outnumberedfnc today outnumbered
other,Tue Sep 29 18:24:44 +0000 2015,@ambermariano @_SFRNC Love it. Nice meeting you!,False,@ambermariano @ sfrnc love nice meeting,@ambermariano @ sfrnc love it nice meeting you
other,Fri May 29 18:15:01 +0000 2015,PLEASE RT: This is what you need to tell your friends about Hillary Clinton: http://t.co/UZXYhI9vbs http://t.co/h6DljbHWbD,False,please rt need tell friends hillary clinton,please rt this is what you need to tell your friends about hillary clinton
other,Mon Jul 06 01:26:51 +0000 2015,Congratulations to US Women's Soccer team on their third #WorldCup title! @ussoccer_wnt #USWNT #WeBelieve 🇺🇸🇺🇸,False,congratulations us women soccer team third worldcup title @ussoccer wnt uswnt webelieve,congratulations to us women s soccer team on their third worldcup title @ussoccer wnt uswnt webelieve
other,Thu Nov 19 15:06:24 +0000 2015,"Take it to go and get an official ""Wake Up America"" travel mug today!
---&gt; https://t.co/PTJdQJnbuy
https://t.co/aParA6ag5F",False,take go get official wake america travel mug today gt,take it to go and get an official wake up america travel mug today gt
other,Mon Jan 12 16:05:08 +0000 2015,Joining @seanhannity tonight on @FoxNews and on his radio show this afternoon – Find your station —&gt; http://t.co/2MfF2tUPWl #AmericanDreams,False,joining @seanhannity tonight @foxnews radio show afternoon find station gt americandreams,joining @seanhannity tonight on @foxnews and on his radio show this afternoon find your station gt americandreams
other,Fri Aug 14 13:00:19 +0000 2015,I will do everything in my power to provide support to Cuba’s pro-democracy movement https://t.co/l5g7IqGn8c #RubioDoctrine,False,everything power provide support cuba pro democracy movement rubiodoctrine,i will do everything in my power to provide support to cuba s pro democracy movement rubiodoctrine
other,Tue Sep 22 21:52:56 +0000 2015,"Unlike @HillaryClinton, my energy policies aren't stuck in the 1990s -- I support building the Keystone XL pipeline. http://t.co/HdjaxdlqBb",False,unlike @hillaryclinton energy policies stuck support building keystone xl pipeline,unlike @hillaryclinton my energy policies aren t stuck in the s i support building the keystone xl pipeline
other,Wed Jul 08 15:18:01 +0000 2015,Click here to read the full text of my speech on 21st century job creation: http://t.co/ba7MF8z2A7 http://t.co/frlkNZqRAO,False,click read full text speech st century job creation,click here to read the full text of my speech on st century job creation
other,Mon Aug 10 11:31:40 +0000 2015,RT @TeamMarco: 👋 Happy Monday. Marco will be live on FOX News' FOX &amp; Friends at 8:30am ET this morning. Tune in. 📺,True,rt @teammarco happy monday marco live fox news fox friends et morning tune,rt @teammarco happy monday marco will be live on fox news fox friends at am et this morning tune in
other,Thu Jul 09 15:35:38 +0000 2015,I've been very active on Snapchat this week. Add me with username marcorubio16,False,active snapchat week add username marcorubio,i ve been very active on snapchat this week add me with username marcorubio
other,Wed Nov 11 03:15:04 +0000 2015,"RT @TeamMarco: Marco’s 3rd answer: You Cannot Have A Strong Nation Without Strong Values

https://t.co/XLLHa3zdzS",True,rt @teammarco marco rd answer cannot strong nation without strong values,rt @teammarco marco s rd answer you cannot have a strong nation without strong values
other,Tue Dec 15 15:41:31 +0000 2015,"@freedomnow72 Your prayers mean so much! Thank you, Karla.",False,@freedomnow prayers mean much thank karla,@freedomnow your prayers mean so much thank you karla
other,Thu Jun 11 22:00:05 +0000 2015,"We need leaders who will embrace the opportunities of a new American century.  

Click here: http://t.co/AqVQKzPFH8 http://t.co/JgppmaP5en",False,need leaders embrace opportunities new american century click,we need leaders who will embrace the opportunities of a new american century click here
other,Tue May 19 16:24:02 +0000 2015,"Here are the best three ways to build American Strength.  

Click here now to watch --&gt;  http://t.co/d8OVCf53WG http://t.co/fBupM7eXz3",False,best three ways build american strength click watch gt,here are the best three ways to build american strength click here now to watch gt
other,Mon Dec 21 20:28:50 +0000 2015,RT @AnaMariaRod_: Flashback to graduation last week! Such an honor to wear Senator Rubio's name #StudentsforRubio @marcorubio 🇺🇸 https://t.…,True,rt @anamariarod flashback graduation last week honor wear senator rubio name studentsforrubio @marcorubio,rt @anamariarod flashback to graduation last week such an honor to wear senator rubio s name studentsforrubio @marcorubio
other,Sun Nov 08 21:03:05 +0000 2015,RT @AlexConant: FOX News: @marcorubio has a lot of positive momentum https://t.co/7h7P5nPOqs,True,rt @alexconant fox news @marcorubio lot positive momentum,rt @alexconant fox news @marcorubio has a lot of positive momentum
other,Wed Feb 18 23:32:54 +0000 2015,Great to reminisce with some of my childhood buddies in Las Vegas this afternoon.  #AmericanDreams http://t.co/IR9QlecjkI,False,great reminisce childhood buddies las vegas afternoon americandreams,great to reminisce with some of my childhood buddies in las vegas this afternoon americandreams
other,Thu Jun 25 20:38:01 +0000 2015,"Get all your Marco gear during our 4th of July Sale!

Click here and start shopping: http://t.co/NllrfirtPL http://t.co/mMS91tcbsZ",False,get marco gear th july sale click start shopping,get all your marco gear during our th of july sale click here and start shopping
other,Fri Jul 31 19:12:55 +0000 2015,"We must continue to pray for #PerryCohen &amp; #AustinStephanos and their families, as well as those who will continue the search for them [2/2]",False,must continue pray perrycohen austinstephanos families well continue search,we must continue to pray for perrycohen austinstephanos and their families as well as those who will continue the search for them
other,Wed Nov 11 02:34:21 +0000 2015,RT @TeamMarco: Watch Marco’s first debate answer here https://t.co/HV0HMe6n8U,True,rt @teammarco watch marco first debate answer,rt @teammarco watch marco s first debate answer here
other,Tue Jul 14 13:28:28 +0000 2015,This regime holds Americans hostage and has consistently violated every agreement it ever signed.,False,regime holds americans hostage consistently violated every agreement ever signed,this regime holds americans hostage and has consistently violated every agreement it ever signed
other,Mon Nov 09 23:26:30 +0000 2015,Love it. Happy Birthday!  https://t.co/rtqzBxKtox,False,love happy birthday,love it happy birthday
other,Fri Jun 26 18:04:18 +0000 2015,"I believe that marriage, as the key to strong family life, is the most important institution in our society...",False,believe marriage key strong family life important institution society,i believe that marriage as the key to strong family life is the most important institution in our society
other,Wed Feb 11 14:49:07 +0000 2015,All the best to Jon Stewart on his decision to spend more time with his family. He was always fair to… http://t.co/abxyim9e6S,False,best jon stewart decision spend time family always fair,all the best to jon stewart on his decision to spend more time with his family he was always fair to
other,Mon Apr 06 21:42:01 +0000 2015,@dronemus HA! Nice.,False,@dronemus ha nice,@dronemus ha nice
other,Mon Dec 21 19:35:19 +0000 2015,I am deeply saddened by the loss of American service members in a suicide bombing near the Bagram air base in Afghanistan.,False,deeply saddened loss american service members suicide bombing near bagram air base afghanistan,i am deeply saddened by the loss of american service members in a suicide bombing near the bagram air base in afghanistan
other,Tue Jul 14 13:29:13 +0000 2015,Failure by the President to obtain congressional support will tell the Iranians and the world that this is Barack Obama’s deal... (1/2),False,failure president obtain congressional support tell iranians world barack obama deal,failure by the president to obtain congressional support will tell the iranians and the world that this is barack obama s deal
other,Mon Aug 03 20:58:04 +0000 2015,With the help of @Mbaker30 the state of Montana will make the 21st century an American century. Glad to have him as our new state chair.,False,help @mbaker state montana make st century american century glad new state chair,with the help of @mbaker the state of montana will make the st century an american century glad to have him as our new state chair
other,Fri Sep 11 17:41:03 +0000 2015,"RT @TeamMarcoIA: Join @marcorubio for a meet and greet at @FiretruckerBrew this Friday at 5:15! Free food and fun, RSVP to Iowa@MarcoRubio.…",True,rt @teammarcoia join @marcorubio meet greet @firetruckerbrew friday free food fun rsvp iowa@marcorubio,rt @teammarcoia join @marcorubio for a meet and greet at @firetruckerbrew this friday at free food and fun rsvp to iowa@marcorubio
other,Sun Nov 22 15:55:14 +0000 2015,RT @AlexConant: Watch @marcorubio's interview on @FoxNewsSunday earlier today: https://t.co/vd1Or53Vvs,True,rt @alexconant watch @marcorubio interview @foxnewssunday earlier today,rt @alexconant watch @marcorubio s interview on @foxnewssunday earlier today
other,Tue Jul 14 13:30:00 +0000 2015,It will be left to the next President to return us to a position of American strength and re-impose sanctions on this despicable regime.,False,left next president return us position american strength impose sanctions despicable regime,it will be left to the next president to return us to a position of american strength and re impose sanctions on this despicable regime
other,Thu May 21 02:00:07 +0000 2015,"Here are the three best ways to build American Strength.  

Click here now to watch --&gt;  http://t.co/d8OVCf53WG",False,three best ways build american strength click watch gt,here are the three best ways to build american strength click here now to watch gt
other,Fri Dec 11 15:43:30 +0000 2015,Happy to welcome @RepScottRigell to our growing grassroots army! Join us to make this A New American Century: https://t.co/Rl1ABX0A4M #VApol,False,happy welcome @repscottrigell growing grassroots army join us make new american century vapol,happy to welcome @repscottrigell to our growing grassroots army join us to make this a new american century vapol
other,Fri Oct 16 01:57:29 +0000 2015,Was great meeting you! Thanks for saying hello.  https://t.co/UOrRNq1pEZ,False,great meeting thanks saying hello,was great meeting you thanks for saying hello
