source,created_at,is_retweet,text,clean_text,clean_text_with_stopwords
other,Wed Mar 28 21:41:55 +0000 2012,False,AG Pruitt Attends Final Day of Arguments on Health Care Act: http://t.co/AD7h8lGX,ag pruitt attends final day arguments health care act,ag pruitt attends final day of arguments on health care act
other,Wed Mar 28 20:22:25 +0000 2012,True,RT @InhofePress: ICYMI: Inhofe joined #GOP Sens. and @OklaAG in press conference opposing #Obamacare. Check out his pics: http://t.co/um ...,rt @inhofepress icymi inhofe joined gop sens @oklaag press conference opposing obamacare check pics,rt @inhofepress icymi inhofe joined gop sens and @oklaag in press conference opposing obamacare check out his pics
other,Tue Mar 27 21:27:20 +0000 2012,False,AG Office Comment on Today’s Lindsey Nicole Henry Scholarship Decision in Tulsa Co. District Court: http://t.co/AD7h8lGX,ag office comment today lindsey nicole henry scholarship decision tulsa co district court,ag office comment on today s lindsey nicole henry scholarship decision in tulsa co district court
other,Tue Mar 27 20:52:54 +0000 2012,False,AG Pruitt Attends U.S. Supreme Court Arguments on Health Care Act’s Individual Mandate: http://t.co/E6EmLAPQ,ag pruitt attends u supreme court arguments health care act individual mandate,ag pruitt attends u s supreme court arguments on health care act s individual mandate
other,Mon Mar 26 21:05:25 +0000 2012,False,AG Pruitt Comments on First Day of Arguments: http://t.co/AD7h8lGX,ag pruitt comments first day arguments,ag pruitt comments on first day of arguments
other,Mon Mar 26 21:04:22 +0000 2012,False,Tree trimmer pleads guilty to exploiting elderly Oklahomans: http://t.co/AD7h8lGX,tree trimmer pleads guilty exploiting elderly oklahomans,tree trimmer pleads guilty to exploiting elderly oklahomans
other,Mon Mar 26 18:58:26 +0000 2012,False,Oklahoma's Multicounty Grand Jury reconvenes tomorrow http://t.co/AD7h8lGX,oklahoma multicounty grand jury reconvenes tomorrow,oklahoma s multicounty grand jury reconvenes tomorrow
other,Wed Mar 21 21:16:04 +0000 2012,False,MWC Counselor charged with Medicaid Fraud http://t.co/AD7h8lGX,mwc counselor charged medicaid fraud,mwc counselor charged with medicaid fraud
other,Wed Mar 21 19:49:25 +0000 2012,False,AG Pruitt: Obama’s Energy Policy Harmful to Oklahoma Citizens and Ratepayers http://t.co/AD7h8lGX,ag pruitt obama energy policy harmful oklahoma citizens ratepayers,ag pruitt obama s energy policy harmful to oklahoma citizens and ratepayers
other,Mon Mar 19 18:55:37 +0000 2012,True,"RT @okem: Remember, don't drive into high water. It could be deeper than it looks! #turnarounddontdrown #okwx",rt @okem remember drive high water could deeper looks turnarounddontdrown okwx,rt @okem remember don t drive into high water it could be deeper than it looks turnarounddontdrown okwx
other,Fri Mar 16 14:23:57 +0000 2012,False,"Correction: Former OKC Officer Pleads Guilty to Violating State's Anti-Gambling Law 
http://t.co/AD7h8lGX",correction former okc officer pleads guilty violating state anti gambling law,correction former okc officer pleads guilty to violating state s anti gambling law
other,Thu Mar 15 22:01:11 +0000 2012,False,"Former Oklahoma City Officer Pleads Guilty to Violating State’s Anti-Gambling Law
http://t.co/AD7h8lGX",former oklahoma city officer pleads guilty violating state anti gambling law,former oklahoma city officer pleads guilty to violating state s anti gambling law
other,Tue Mar 13 21:44:56 +0000 2012,False,Oklahoma Mortgage Settlement Filed - Application Deadline Set http://t.co/AD7h8lGX,oklahoma mortgage settlement filed application deadline set,oklahoma mortgage settlement filed application deadline set
other,Wed Mar 07 21:43:41 +0000 2012,False,"AG Pruitt issues warning about tax scams
http://t.co/AD7h8lGX",ag pruitt issues warning tax scams,ag pruitt issues warning about tax scams
other,Mon Mar 05 17:48:21 +0000 2012,False,AG Pruitt to chair Republican Attorneys General Association http://t.co/W6dGPLji,ag pruitt chair republican attorneys general association,ag pruitt to chair republican attorneys general association
other,Fri Mar 02 22:39:49 +0000 2012,False,AG Pruitt Charges Father and Son with Medicaid Fraud http://t.co/AD7h8lGX,ag pruitt charges father son medicaid fraud,ag pruitt charges father and son with medicaid fraud
other,Thu Mar 01 20:14:15 +0000 2012,False,Congratulations to the 2012 Brad Edwards Consumer Champion Award winner:Tulsa Co. Sheriff Deputy Wayne Pauley! http://t.co/AD7h8lGX,congratulations brad edwards consumer champion award winner tulsa co sheriff deputy wayne pauley,congratulations to the brad edwards consumer champion award winner tulsa co sheriff deputy wayne pauley
other,Thu Mar 01 20:05:40 +0000 2012,False,"AG Pruitt with the 2012 Brad Edwards Consumer Champion Award winner Deputy Pauley and Scott @InYourCorner 
#KFOR http://t.co/BtdZe1I4",ag pruitt brad edwards consumer champion award winner deputy pauley scott @inyourcorner kfor,ag pruitt with the brad edwards consumer champion award winner deputy pauley and scott @inyourcorner kfor
other,Wed Feb 29 22:43:29 +0000 2012,False,Okla. Consumer Protection Day is tomorrow at the State Capitol from 9-2! http://t.co/AD7h8lGX,okla consumer protection day tomorrow state capitol,okla consumer protection day is tomorrow at the state capitol from
other,Wed Feb 29 17:19:42 +0000 2012,False,The 2012 Brad Edwards Consumer Champion Award winner will be announced 3/1 http://t.co/AD7h8lGX,brad edwards consumer champion award winner announced,the brad edwards consumer champion award winner will be announced
other,Tue Feb 28 19:59:44 +0000 2012,False,Free document shredding at the Capitol on Consumer Protection Day this Thurs. 9-2 http://t.co/AD7h8lGX,free document shredding capitol consumer protection day thurs,free document shredding at the capitol on consumer protection day this thurs
other,Fri Feb 24 20:14:42 +0000 2012,False,Clemency denied for Timothy Shaun Stemple http://t.co/AD7h8lGX,clemency denied timothy shaun stemple,clemency denied for timothy shaun stemple
other,Fri Feb 24 15:02:13 +0000 2012,False,MCGJ Interim Report #10 posted online http://t.co/AD7h8lGX,mcgj interim report posted online,mcgj interim report posted online
other,Thu Feb 23 22:58:19 +0000 2012,False,AG Pruitt Joins Six Attorneys General in Lawsuit Defending Religious Liberty http://t.co/AD7h8lGX,ag pruitt joins six attorneys general lawsuit defending religious liberty,ag pruitt joins six attorneys general in lawsuit defending religious liberty
other,Thu Feb 23 18:49:38 +0000 2012,False,"Great talk with @KentOgle @KFOR at noon today on Consumer Protection Day, March 1.",great talk @kentogle @kfor noon today consumer protection day march,great talk with @kentogle @kfor at noon today on consumer protection day march
other,Thu Feb 23 16:17:46 +0000 2012,False,AG Pruitt to Host Oklahoma Consumer Protection Day on March 1 http://t.co/AD7h8lGX,ag pruitt host oklahoma consumer protection day march,ag pruitt to host oklahoma consumer protection day on march
other,Tue Feb 21 22:28:21 +0000 2012,True,RT @NewsOK: Amber Alert issued for two Logan County boys. http://t.co/ZGxAbiKX,rt @newsok amber alert issued two logan county boys,rt @newsok amber alert issued for two logan county boys
other,Tue Feb 21 15:42:38 +0000 2012,False,Oklahoma's Multicounty Grand Jury to meet today http://t.co/AD7h8lGX,oklahoma multicounty grand jury meet today,oklahoma s multicounty grand jury to meet today
other,Tue Feb 14 22:04:02 +0000 2012,False,OKC Counselor sentenced in fraud case http://t.co/AD7h8lGX,okc counselor sentenced fraud case,okc counselor sentenced in fraud case
other,Tue Feb 14 18:22:16 +0000 2012,False,AG Pruitt Joins Nine Attorneys General in Letter Defending Religious Liberty http://t.co/AD7h8lGX,ag pruitt joins nine attorneys general letter defending religious liberty,ag pruitt joins nine attorneys general in letter defending religious liberty
other,Fri Feb 10 21:38:14 +0000 2012,False,Oklahoma files State Lawsuit in Water Case http://t.co/AD7h8lGX,oklahoma files state lawsuit water case,oklahoma files state lawsuit in water case
other,Thu Feb 09 19:27:54 +0000 2012,False,"OK AG Pruitt announces Okla Mortgage Settlement with National Servicers
http://t.co/AD7h8lGX",ok ag pruitt announces okla mortgage settlement national servicers,ok ag pruitt announces okla mortgage settlement with national servicers
other,Thu Feb 09 15:24:12 +0000 2012,False,OK AG News Conference Today http://t.co/AD7h8lGX,ok ag news conference today,ok ag news conference today
other,Wed Jan 25 19:03:15 +0000 2012,False,Okla's Multicounty Grand Jury to Meet Tuesday http://t.co/AD7h8lGX,okla multicounty grand jury meet tuesday,okla s multicounty grand jury to meet tuesday
other,Wed Jan 25 19:02:31 +0000 2012,False,AG Pruitt appoints Mercy Health Center President Jim Gebhart to Tobacco Trust Board http://t.co/AD7h8lGX,ag pruitt appoints mercy health center president jim gebhart tobacco trust board,ag pruitt appoints mercy health center president jim gebhart to tobacco trust board
other,Mon Jan 23 19:41:56 +0000 2012,False,OK Home Repairman Pleads No Contest to Fraud; Ordered to Pay Restitution http://t.co/AD7h8lGX,ok home repairman pleads contest fraud ordered pay restitution,ok home repairman pleads no contest to fraud ordered to pay restitution
other,Thu Jan 12 21:29:48 +0000 2012,False,Harper County Judge Pleads No Contest; Resigns From Office http://t.co/AD7h8lGX,harper county judge pleads contest resigns office,harper county judge pleads no contest resigns from office
other,Thu Jan 12 18:41:23 +0000 2012,False,Allen Execution Date Set http://t.co/AD7h8lGX,allen execution date set,allen execution date set
other,Tue Jan 10 20:59:00 +0000 2012,False,AG Pruitt statement--10th Circuit Decision on SQ 755 http://t.co/AD7h8lGX,ag pruitt statement th circuit decision sq,ag pruitt statement th circuit decision on sq
other,Tue Jan 10 16:27:22 +0000 2012,False,Petition filed for rehearing of Workers' Compensation case http://t.co/AD7h8lGX,petition filed rehearing workers compensation case,petition filed for rehearing of workers compensation case
other,Mon Jan 09 21:42:55 +0000 2012,False,AG Pruitt requests execution date for Timothy Shaun Stemple http://t.co/AD7h8lGX,ag pruitt requests execution date timothy shaun stemple,ag pruitt requests execution date for timothy shaun stemple
other,Tue Dec 31 15:44:51 +0000 2013,False,"Great piece from one of my friends @CoburnForSenate
http://t.co/85O4OwLSiO",great piece one friends @coburnforsenate,great piece from one of my friends @coburnforsenate
other,Mon Dec 30 22:26:50 +0000 2013,False,Only 2 more days to apply for mortgage settlement fund http://t.co/YKPrnJLUAE via @kfor. Resolution Oklahoma info: http://t.co/nGbYCdvAHB,days apply mortgage settlement fund via @kfor resolution oklahoma info,only more days to apply for mortgage settlement fund via @kfor resolution oklahoma info
other,Thu Dec 26 15:29:39 +0000 2013,False,"""Dodd-Frank reform law is changing how banks do business in Oklahoma"" http://t.co/uZ4U4CZ4mi",dodd frank reform law changing banks business oklahoma,dodd frank reform law is changing how banks do business in oklahoma
other,Thu Dec 26 15:21:39 +0000 2013,False,"via @WSJ ""ABA Says Volcker Rule Provision Will Hurt Community Banks"" http://t.co/FFjZIjPHwF #DoddFrank",via @wsj aba says volcker rule provision hurt community banks doddfrank,via @wsj aba says volcker rule provision will hurt community banks doddfrank
other,Mon Dec 23 16:17:23 +0000 2013,False,"via @bvilleradio ""Pruitt Explains #ACA Lawsuit"" http://t.co/YgJqdd5wI8 #Obamacare #HCR #Healthcare",via @bvilleradio pruitt explains aca lawsuit obamacare hcr healthcare,via @bvilleradio pruitt explains aca lawsuit obamacare hcr healthcare
other,Mon Dec 23 15:28:06 +0000 2013,False,Give wisely over the holidays to avoid charity fraud. Click here for tips to avoid fraud: http://t.co/ltKi9Ovznz,give wisely holidays avoid charity fraud click tips avoid fraud,give wisely over the holidays to avoid charity fraud click here for tips to avoid fraud
other,Fri Dec 20 15:41:57 +0000 2013,False,"Great commentary from George Will on the Take Care Clause, ""Executive discretion to the extreme"" http://t.co/2sKtsadtr7",great commentary george take care clause executive discretion extreme,great commentary from george will on the take care clause executive discretion to the extreme
other,Thu Dec 19 19:54:26 +0000 2013,True,"RT @KGYNradio: Outside Four Walls: A Case for Religious Liberty

By Attorney General Scott Pruitt

One of the many things I... http://t.co/…",rt @kgynradio outside four walls case religious liberty attorney general scott pruitt one many things,rt @kgynradio outside four walls a case for religious liberty by attorney general scott pruitt one of the many things i
other,Thu Dec 19 19:06:03 +0000 2013,True,RT @TWERadio: .@OklaAG Scott Pruitt joins us on today’s program to discuss his state’s legal challenge against #Obamacare http://t.co/uYl71…,rt @tweradio @oklaag scott pruitt joins us today program discuss state legal challenge obamacare,rt @tweradio @oklaag scott pruitt joins us on today s program to discuss his state s legal challenge against obamacare
other,Thu Dec 19 18:07:42 +0000 2013,False,"Another stop, another great donation from AG's staff for the Pauline E. Mayer Emergency Children’s Shelter. http://t.co/voofu4jMMV",another stop another great donation ag staff pauline e mayer emergency children shelter,another stop another great donation from ag s staff for the pauline e mayer emergency children s shelter
other,Thu Dec 19 18:02:25 +0000 2013,True,RT @infantcrisis: Our friends at the office of @OklaAG dropped by this morning with a donation. Thanks for helping babies in need! http://t…,rt @infantcrisis friends office @oklaag dropped morning donation thanks helping babies need,rt @infantcrisis our friends at the office of @oklaag dropped by this morning with a donation thanks for helping babies in need
other,Thu Dec 19 17:53:22 +0000 2013,False,Kudos to the AG staff for gathering &amp; donating box loads of baby items for @infantcrisis. Merry Christmas! http://t.co/NMm7TMwb8a,kudos ag staff gathering donating box loads baby items @infantcrisis merry christmas,kudos to the ag staff for gathering donating box loads of baby items for @infantcrisis merry christmas
other,Thu Dec 19 15:44:19 +0000 2013,True,RT @NickEicher: .@OklaAG Scott Pruitt joins us on today’s @TWERadio to discuss Oklahoma’s legal challenge against #Obamacare http://t.co/NM…,rt @nickeicher @oklaag scott pruitt joins us today @tweradio discuss oklahoma legal challenge obamacare,rt @nickeicher @oklaag scott pruitt joins us on today s @tweradio to discuss oklahoma s legal challenge against obamacare
other,Wed Dec 18 20:48:48 +0000 2013,False,AG Scott Pruitt Congratulates Victim Services Unit on Receiving #OSBI Award http://t.co/4ynKY1O6gZ,ag scott pruitt congratulates victim services unit receiving osbi award,ag scott pruitt congratulates victim services unit on receiving osbi award
other,Tue Dec 17 20:50:15 +0000 2013,False,Attorney General’s Office Assists State and Local Law Enforcement in Cold Case Homicide ... http://t.co/BAwqae8vfT,attorney general office assists state local law enforcement cold case homicide,attorney general s office assists state and local law enforcement in cold case homicide
other,Tue Dec 17 16:13:53 +0000 2013,False,Encouraging Oklahoma law enforcement to apply for Safe Oklahoma grants. Deadline is 1/31/14. More info: http://t.co/YpBlOK4upa,encouraging oklahoma law enforcement apply safe oklahoma grants deadline info,encouraging oklahoma law enforcement to apply for safe oklahoma grants deadline is more info
other,Mon Dec 16 22:49:35 +0000 2013,False,AG Scott Pruitt Comments on Court Decision Upholding Workers’ Compensation Law http://t.co/lgOJjc9aHl,ag scott pruitt comments court decision upholding workers compensation law,ag scott pruitt comments on court decision upholding workers compensation law
other,Mon Dec 16 15:33:14 +0000 2013,False,Appreciate law enforcement partners who work w/ AG's Office to protect Oklahoma children http://t.co/61lXQ3ieDI via @TulsaWorld,appreciate law enforcement partners work w ag office protect oklahoma children via @tulsaworld,appreciate law enforcement partners who work w ag s office to protect oklahoma children via @tulsaworld
other,Mon Dec 16 15:15:24 +0000 2013,False,Oklahoma behavioral health specialist charged with #Medicaid fraud http://t.co/hh5hOIw4k2 via @TulsaWorld,oklahoma behavioral health specialist charged medicaid fraud via @tulsaworld,oklahoma behavioral health specialist charged with medicaid fraud via @tulsaworld
other,Thu Dec 12 15:04:07 +0000 2013,False,"""AG Scott Pruitt, Law Enforcement Meet to Discuss Best Practices to Reduce Violent Crime in Oklahoma"" http://t.co/gcKuzjb5ev",ag scott pruitt law enforcement meet discuss best practices reduce violent crime oklahoma,ag scott pruitt law enforcement meet to discuss best practices to reduce violent crime in oklahoma
other,Wed Dec 11 22:19:30 +0000 2013,False,Great meeting with law enforcement across the state for the AG's Best Practices In Public Safety… http://t.co/5UthEkr69Y,great meeting law enforcement across state ag best practices public safety,great meeting with law enforcement across the state for the ag s best practices in public safety
other,Wed Dec 11 19:18:54 +0000 2013,False,RT @McCarvilleRept: Pruitt: Religion Not Confined To Four Walls: Attorney General Scott Pruitt One of the many things I treasure a......,rt @mccarvillerept pruitt religion confined four walls attorney general scott pruitt one many things treasure,rt @mccarvillerept pruitt religion not confined to four walls attorney general scott pruitt one of the many things i treasure a
other,Tue Dec 10 15:05:27 +0000 2013,False,Read about how AG's #SafeOklahoma grants are helping @OKCPD fight violent crime http://t.co/axRY9qo2F2 via @NewsOK,read ag safeoklahoma grants helping @okcpd fight violent crime via @newsok,read about how ag s safeoklahoma grants are helping @okcpd fight violent crime via @newsok
other,Mon Dec 09 22:55:59 +0000 2013,False,"Read my latest column, ""Outside Four Walls: A Case for Religious Liberty"" http://t.co/GLXFNs0CaW",read latest column outside four walls case religious liberty,read my latest column outside four walls a case for religious liberty
other,Fri Dec 06 23:42:13 +0000 2013,True,RT @BenThompson00: Oklahoma lawsuit to derail Obamacare? http://t.co/vYCRVOa3yQ #kudlow #tcot @thekudlowreport @Larry_Kudlow @OklaAG,rt @benthompson oklahoma lawsuit derail obamacare kudlow tcot @thekudlowreport @larry kudlow @oklaag,rt @benthompson oklahoma lawsuit to derail obamacare kudlow tcot @thekudlowreport @larry kudlow @oklaag
other,Fri Dec 06 19:14:11 +0000 2013,False,RT @newsmax_media: Oklahoma AG: State's Suit Could Undo #Obamacare http://t.co/Sy7MPvzX3c,rt @newsmax media oklahoma ag state suit could undo obamacare,rt @newsmax media oklahoma ag state s suit could undo obamacare
other,Fri Dec 06 17:00:49 +0000 2013,True,RT @okiepolitics: OnTheOkie: VIDEO: @OklaAG @ScottPruittOK Outlines ObamaCare Lawsuit On Hannity http://t.co/Zm2jjANtPF,rt @okiepolitics ontheokie video @oklaag @scottpruittok outlines obamacare lawsuit hannity,rt @okiepolitics ontheokie video @oklaag @scottpruittok outlines obamacare lawsuit on hannity
other,Fri Dec 06 16:34:37 +0000 2013,False,@Lubnel Thanks for the kind words. Hope you enjoy your visit to Oklahoma!,@lubnel thanks kind words hope enjoy visit oklahoma,@lubnel thanks for the kind words hope you enjoy your visit to oklahoma
other,Fri Dec 06 16:28:41 +0000 2013,False,"If you missed it, here's the video of my interview w/ @seanhannity re: Oklahoma's #ACA lawsuit http://t.co/vojjuqPLxH",missed video interview w @seanhannity oklahoma aca lawsuit,if you missed it here s the video of my interview w @seanhannity re oklahoma s aca lawsuit
other,Thu Dec 05 22:21:10 +0000 2013,False,I'll be joining @SeanHannity tonight on @FoxNews to discuss Oklahoma's #ACA lawsuit. Hope you can tune in.,joining @seanhannity tonight @foxnews discuss oklahoma aca lawsuit hope tune,i ll be joining @seanhannity tonight on @foxnews to discuss oklahoma s aca lawsuit hope you can tune in
other,Thu Dec 05 21:25:15 +0000 2013,False,"Oklahoma Emergency Price Stabilization Act is in Effect for all 77 Oklahoma Counties
http://t.co/If34fb6CtL #okwx",oklahoma emergency price stabilization act effect oklahoma counties okwx,oklahoma emergency price stabilization act is in effect for all oklahoma counties okwx
other,Thu Dec 05 21:11:58 +0000 2013,True,"RT @GovMaryFallin: State of Emergency Due to Winter Storms
http://t.co/MHLhrH48dj",rt @govmaryfallin state emergency due winter storms,rt @govmaryfallin state of emergency due to winter storms
other,Thu Dec 05 19:30:22 +0000 2013,False,RT @okdot: TRAVELING? Call Dept. of Public Safety's road conditions hotline at 888-425-2385 &amp; check map at http://t.co/9cLctGgRze #okwx,rt @okdot traveling call dept public safety road conditions hotline check map okwx,rt @okdot traveling call dept of public safety s road conditions hotline at check map at okwx
other,Thu Dec 05 19:29:48 +0000 2013,False,Everyone stay safe &amp; warm // MT @okem: State Emergency Operations Center activated due to winter storm -- Update #1 http://t.co/TCMuXkIGos,everyone stay safe warm mt @okem state emergency operations center activated due winter storm update,everyone stay safe warm mt @okem state emergency operations center activated due to winter storm update
other,Thu Dec 05 14:51:54 +0000 2013,False,"via @NewsOK ""Lawsuits by Oklahoma Attorney General Scott Pruitt, others challenge #Obamacare subsidies"" http://t.co/hTaC1nIkvc",via @newsok lawsuits oklahoma attorney general scott pruitt others challenge obamacare subsidies,via @newsok lawsuits by oklahoma attorney general scott pruitt others challenge obamacare subsidies
other,Wed Dec 04 18:12:39 +0000 2013,True,RT @kilmeade: Scott Pruitt ( @OklaAG ) talked abt his #obamacare lawsuit &amp; how it could change the structure of the law [audio]--&gt; http://t…,rt @kilmeade scott pruitt @oklaag talked abt obamacare lawsuit could change structure law audio gt,rt @kilmeade scott pruitt @oklaag talked abt his obamacare lawsuit how it could change the structure of the law audio gt
other,Wed Dec 04 15:36:11 +0000 2013,False,ICYMI: Video of my interview on @CNBC last night http://t.co/6483NeNpzm #Kudlow,icymi video interview @cnbc last night kudlow,icymi video of my interview on @cnbc last night kudlow
other,Wed Dec 04 15:31:53 +0000 2013,False,"via @dailycaller ""States wary of #EPA’s promise of ‘flexibility’ on carbon dioxide limits"" http://t.co/7Oa9tW2Wf2",via @dailycaller states wary epa promise flexibility carbon dioxide limits,via @dailycaller states wary of epa s promise of flexibility on carbon dioxide limits
other,Wed Dec 04 13:16:30 +0000 2013,False,TUNE IN to @Kilmeade this AM on @FoxNewsRadio. I'll be on the show at 806 am CT. Listen online: http://t.co/SmubMDI0wo,tune @kilmeade @foxnewsradio show ct listen online,tune in to @kilmeade this am on @foxnewsradio i ll be on the show at am ct listen online
other,Wed Dec 04 13:12:33 +0000 2013,True,RT @kilmeade: check out who &amp; what i will b tlking abt on radio [video]--&gt; https://t.co/5edodTtAql @OklaAG @AllenWest  @replouiegohmert @Me…,rt @kilmeade check b tlking abt radio video gt @oklaag @allenwest @replouiegohmert @me,rt @kilmeade check out who what i will b tlking abt on radio video gt @oklaag @allenwest @replouiegohmert @me
other,Tue Dec 03 21:21:20 +0000 2013,False,TUNE IN to @TheKudlowReport on @CNBC tonight at 645pm CT. Will be talking about Oklahoma's #ACA lawsuit. #HCR #HealthCare,tune @thekudlowreport @cnbc tonight pm ct talking oklahoma aca lawsuit hcr healthcare,tune in to @thekudlowreport on @cnbc tonight at pm ct will be talking about oklahoma s aca lawsuit hcr healthcare
other,Tue Dec 03 16:03:23 +0000 2013,False,"via @NYTimes, ""A New Wave of Challenges to Health Law"" http://t.co/W2XbXfhcpl #ACA #HCR",via @nytimes new wave challenges health law aca hcr,via @nytimes a new wave of challenges to health law aca hcr
other,Tue Dec 03 15:10:19 +0000 2013,False,"Great editorial from @NewsOK ... ""With Hobby Lobby case, court has chance to defend religious liberty"" http://t.co/3SbVAzt5jN",great editorial @newsok hobby lobby case court chance defend religious liberty,great editorial from @newsok with hobby lobby case court has chance to defend religious liberty
other,Tue Dec 03 02:34:02 +0000 2013,False,Will be discussing Okla's #ACA lawsuit at 830am CT tomorrow on @IngrahamAngle radio show. Hope you can tune in http://t.co/rgGBvE5lIa,discussing okla aca lawsuit ct tomorrow @ingrahamangle radio show hope tune,will be discussing okla s aca lawsuit at am ct tomorrow on @ingrahamangle radio show hope you can tune in
other,Mon Dec 02 21:55:18 +0000 2013,False,"via @dailycaller ""Will the (lack of) state exchanges bring Obamacare down?"" http://t.co/EoARENf7mJ",via @dailycaller lack state exchanges bring obamacare,via @dailycaller will the lack of state exchanges bring obamacare down
other,Mon Dec 02 19:09:08 +0000 2013,True,RT @GovMaryFallin: Read about what the state of Oklahoma is doing to fight the new taxes in ObamaCare in @OklaAG Pruitt's @WSJ column. http…,rt @govmaryfallin read state oklahoma fight new taxes obamacare @oklaag pruitt @wsj column http,rt @govmaryfallin read about what the state of oklahoma is doing to fight the new taxes in obamacare in @oklaag pruitt s @wsj column http
other,Mon Dec 02 17:05:39 +0000 2013,False,"Appreciate the support from @OCPAThink ... ""Attorney General Scott Pruitt is protecting the rule of law"" http://t.co/yDRIarSPJ4",appreciate support @ocpathink attorney general scott pruitt protecting rule law,appreciate the support from @ocpathink attorney general scott pruitt is protecting the rule of law
other,Mon Dec 02 16:29:20 +0000 2013,True,RT @RepublicanAGs: WSJ Op-Ed from @ScottPruittOK - ObamaCare's Next Legal Challenge - http://t.co/X03oJA4RTF #obamacare cc @OklaAG,rt @republicanags wsj op ed @scottpruittok obamacare next legal challenge obamacare cc @oklaag,rt @republicanags wsj op ed from @scottpruittok obamacare s next legal challenge obamacare cc @oklaag
other,Mon Dec 02 16:29:06 +0000 2013,True,"RT @RSLC_President: Must read from @ScottPruittOK, @OklaAG: #Obamacare's Next Legal Challenge - http://t.co/h97VdLiW7L",rt @rslc president must read @scottpruittok @oklaag obamacare next legal challenge,rt @rslc president must read from @scottpruittok @oklaag obamacare s next legal challenge
other,Mon Dec 02 15:40:32 +0000 2013,False,"My op-ed on Oklahoma's #ACA challenge appears in today's @WSJ. Read: ""ObamaCare's Next Legal Challenge"" http://t.co/Fiadz2cOOy",op ed oklahoma aca challenge appears today @wsj read obamacare next legal challenge,my op ed on oklahoma s aca challenge appears in today s @wsj read obamacare s next legal challenge
other,Wed Nov 27 19:34:01 +0000 2013,False,"Great news for Tulsa &amp; Okla // ""AMR, US Airways Merger Clears Final Hurdle"" http://t.co/RqL47sFAvW via @WSJ",great news tulsa okla amr us airways merger clears final hurdle via @wsj,great news for tulsa okla amr us airways merger clears final hurdle via @wsj
other,Wed Nov 27 18:26:02 +0000 2013,False,Happy Hanukkah to all those who will be celebrating!,happy hanukkah celebrating,happy hanukkah to all those who will be celebrating
other,Wed Nov 27 15:07:11 +0000 2013,True,"RT @NewsOKPolitics: Lawmakers, Oklahoma Attorney General Scott Pruitt react to Hobby Lobby case http://t.co/W9LhDxcmHw",rt @newsokpolitics lawmakers oklahoma attorney general scott pruitt react hobby lobby case,rt @newsokpolitics lawmakers oklahoma attorney general scott pruitt react to hobby lobby case
other,Tue Nov 26 18:33:39 +0000 2013,False,"Press Release: AG Pruitt Commends #SCOTUS Decision to Review Hobby Lobby Lawsuit
http://t.co/y8ny6fCo80 #ACA",press release ag pruitt commends scotus decision review hobby lobby lawsuit aca,press release ag pruitt commends scotus decision to review hobby lobby lawsuit aca
other,Sat Nov 23 16:36:41 +0000 2013,False,"I hope you enjoy as much as I did this great op-ed about one of my favorite writers &amp;  thinkers, #CSLewis http://t.co/yNUbDbQ2Ea",hope enjoy much great op ed one favorite writers thinkers cslewis,i hope you enjoy as much as i did this great op ed about one of my favorite writers thinkers cslewis
other,Fri Nov 22 19:25:58 +0000 2013,False,"Press Release: ""AG Pruitt Files Response with State Supreme Court in Ballot Title Case"" http://t.co/jZgT98CWoB",press release ag pruitt files response state supreme court ballot title case,press release ag pruitt files response with state supreme court in ballot title case
other,Fri Nov 22 15:59:17 +0000 2013,False,"Op-ed from @WSJ ""Senate Rules for Radicals: Democrats break the filibuster in a precedent they may regret."" http://t.co/Jzd6XFgrlz",op ed @wsj senate rules radicals democrats break filibuster precedent may regret,op ed from @wsj senate rules for radicals democrats break the filibuster in a precedent they may regret
other,Thu Nov 21 16:24:47 +0000 2013,False,"Had a great talk w/ @pc1170 this morning on @KFAQ. We discussed the #ACA &amp; #EPA. If you missed it, listen here: http://t.co/plgiPXMl9x",great talk w @pc morning @kfaq discussed aca epa missed listen,had a great talk w @pc this morning on @kfaq we discussed the aca epa if you missed it listen here
other,Thu Nov 21 03:39:43 +0000 2013,False,Will be on the radio w/ @pc1170 at 7AM tomorrow. Tune-in to @KFAQ in Tulsa or listen online: http://t.co/QjQfJnuiqP,radio w @pc tomorrow tune @kfaq tulsa listen online,will be on the radio w @pc at am tomorrow tune in to @kfaq in tulsa or listen online
other,Wed Nov 20 14:53:19 +0000 2013,False,"via @CapitolBeatOK ""In lawsuits and amicus briefs, OK AG Pruitt pushes back at #Obama Administration"" http://t.co/gJp6lOD4uO",via @capitolbeatok lawsuits amicus briefs ok ag pruitt pushes back obama administration,via @capitolbeatok in lawsuits and amicus briefs ok ag pruitt pushes back at obama administration
other,Tue Nov 19 16:45:59 +0000 2013,False,@louieokie Thanks for the kind words!,@louieokie thanks kind words,@louieokie thanks for the kind words
other,Tue Nov 19 15:23:02 +0000 2013,False,"""...a new nation, conceived in Liberty, and dedicated to the proposition that all men are created equal."" #Gettysburg http://t.co/JspaaxOsN3",new nation conceived liberty dedicated proposition men created equal gettysburg,a new nation conceived in liberty and dedicated to the proposition that all men are created equal gettysburg
