truncated,text,is_quote_status,id,favorite_count,source,retweeted,retweet_count,favorited,lang,created_at,clean_text,clean_text_with_stopwords
False,"General James ""Mad Dog"" Mattis, who is being considered for Secretary of Defense, was very impressive yesterday. A true General's General!",False,800332639844659201,82217,android,False,21588,False,en,Sun Nov 20 13:39:05 +0000 2016,general james mad dog mattis considered secretary defense impressive yesterday true general general,general james mad dog mattis who is being considered for secretary of defense was very impressive yesterday a true general s general
False,"I watched parts of @nbcsnl Saturday Night Live last night. It is a totally one-sided, biased show - nothing funny at all. Equal time for us?",False,800329364986626048,68732,android,False,15940,False,en,Sun Nov 20 13:26:04 +0000 2016,watched parts @nbcsnl saturday night live last night totally one sided biased show nothing funny equal time us,i watched parts of @nbcsnl saturday night live last night it is a totally one sided biased show nothing funny at all equal time for us
False,Numerous patriots will be coming to Bedminster today as I continue to fill out the various positions necessary to MAKE AMERICA GREAT AGAIN!,False,800303776615854080,67853,android,False,13905,False,en,Sun Nov 20 11:44:23 +0000 2016,numerous patriots coming bedminster today continue fill various positions necessary make america great,numerous patriots will be coming to bedminster today as i continue to fill out the various positions necessary to make america great again
False,"The cast and producers of Hamilton, which I hear is highly overrated, should immediately apologize to Mike Pence for their terrible behavior",False,800298286204723200,104033,android,False,25343,False,en,Sun Nov 20 11:22:34 +0000 2016,cast producers hamilton hear highly overrated immediately apologize mike pence terrible behavior,the cast and producers of hamilton which i hear is highly overrated should immediately apologize to mike pence for their terrible behavior
False,"The Theater must always be a safe and special place.The cast of Hamilton was very rude last night to a very good man, Mike Pence. Apologize!",False,799974635274194947,149312,android,False,43430,False,en,Sat Nov 19 13:56:30 +0000 2016,theater must always safe special place cast hamilton rude last night good man mike pence apologize,the theater must always be a safe and special place the cast of hamilton was very rude last night to a very good man mike pence apologize
False,"Our wonderful future V.P. Mike Pence was harassed last night at the theater by the cast of Hamilton, cameras blazing.This should not happen!",False,799972624713420804,122013,android,False,33706,False,en,Sat Nov 19 13:48:31 +0000 2016,wonderful future v p mike pence harassed last night theater cast hamilton cameras blazing happen,our wonderful future v p mike pence was harassed last night at the theater by the cast of hamilton cameras blazing this should not happen
False,The ONLY bad thing about winning the Presidency is that I did not have the time to go through a long but winning trial on Trump U. Too bad!,False,799970371705380864,62342,android,False,12933,False,en,Sat Nov 19 13:39:34 +0000 2016,bad thing winning presidency time go long winning trial trump u bad,the only bad thing about winning the presidency is that i did not have the time to go through a long but winning trial on trump u too bad
False,I settled the Trump University lawsuit for a small fraction of the potential award because as President I have to focus on our country.,False,799969130237542400,90315,android,False,16221,False,en,Sat Nov 19 13:34:38 +0000 2016,settled trump university lawsuit small fraction potential award president focus country,i settled the trump university lawsuit for a small fraction of the potential award because as president i have to focus on our country
False,Will be working all weekend in choosing the great men and women who will be helping to MAKE AMERICA GREAT AGAIN!,False,799742847310319616,121082,android,False,26412,False,en,Fri Nov 18 22:35:27 +0000 2016,working weekend choosing great men women helping make america great,will be working all weekend in choosing the great men and women who will be helping to make america great again
False,I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their confidence in me!,False,799435824622252032,117260,android,False,29092,False,en,Fri Nov 18 02:15:28 +0000 2016,worked hard bill ford keep lincoln plant kentucky owed great state kentucky confidence,i worked hard with bill ford to keep the lincoln plant in kentucky i owed it to the great state of kentucky for their confidence in me
False,"Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant in Kentucky - no Mexico",False,799432403727028224,165536,android,False,48856,False,en,Fri Nov 18 02:01:52 +0000 2016,got call friend bill ford chairman ford advised keeping lincoln plant kentucky mexico,just got a call from my friend bill ford chairman of ford who advised me that he will be keeping the lincoln plant in kentucky no mexico
False,"My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today. #MAGA",False,799232214793760768,95926,android,False,21068,False,en,Thu Nov 17 12:46:23 +0000 2016,transition team working long hours fantastic job seeing many great candidates today maga,my transition team which is working long hours and doing a fantastic job will be seeing many great candidates today maga
False,"Australia, New Zealand, and more. I am always available to them. @nytimes is just upset that they looked like fools in their coverage of me.",False,798864532433211392,89922,android,False,23938,False,en,Wed Nov 16 12:25:21 +0000 2016,australia new zealand always available @nytimes upset looked like fools coverage,australia new zealand and more i am always available to them @nytimes is just upset that they looked like fools in their coverage of me
False,"I have recieved and taken calls from many foreign leaders despite what the failing @nytimes said. Russia, U.K., China, Saudi Arabia, Japan,",False,798862483255652352,88148,android,False,25513,False,en,Wed Nov 16 12:17:12 +0000 2016,recieved taken calls many foreign leaders despite failing @nytimes said russia u k china saudi arabia japan,i have recieved and taken calls from many foreign leaders despite what the failing @nytimes said russia u k china saudi arabia japan
False,"The failing @nytimes story is so totally wrong on transition. It is going so smoothly. Also, I have spoken to many foreign leaders.",False,798861300453539840,77035,android,False,20685,False,en,Wed Nov 16 12:12:30 +0000 2016,failing @nytimes story totally wrong transition going smoothly also spoken many foreign leaders,the failing @nytimes story is so totally wrong on transition it is going so smoothly also i have spoken to many foreign leaders
False,"I am not trying to get ""top level security clearance"" for my children. This was a typically false news story.",False,798850338384023552,100504,android,False,32681,False,en,Wed Nov 16 11:28:57 +0000 2016,trying get top level security clearance children typically false news story,i am not trying to get top level security clearance for my children this was a typically false news story
False,Very organized process taking place as I decide on Cabinet and many other positions. I am the only one who knows who the finalists are!,False,798721142525665280,118927,android,False,27383,False,en,Wed Nov 16 02:55:34 +0000 2016,organized process taking place decide cabinet many positions one knows finalists,very organized process taking place as i decide on cabinet and many other positions i am the only one who knows who the finalists are
False,"The Electoral College is actually genius in that it brings all states, including the smaller ones, into play. Campaigning is much different!",False,798521053551140864,127278,android,False,38843,False,en,Tue Nov 15 13:40:29 +0000 2016,electoral college actually genius brings states including smaller ones play campaigning much different,the electoral college is actually genius in that it brings all states including the smaller ones into play campaigning is much different
False,If the election were based on total popular vote I would have campaigned in  N.Y. Florida and California and won even bigger and more easily,False,798519600413601792,178225,android,False,49205,False,en,Tue Nov 15 13:34:43 +0000 2016,election based total popular vote would campaigned n florida california even bigger easily,if the election were based on total popular vote i would have campaigned in n y florida and california and won even bigger and more easily
False,"The debates, especially the second and third, plus speeches and intensity of the large rallies, plus OUR GREAT SUPPORTERS, gave us the win!",False,797873313561198593,112513,iphone,False,23262,False,en,Sun Nov 13 18:46:36 +0000 2016,debates especially second third plus speeches intensity large rallies plus great supporters gave us win,the debates especially the second and third plus speeches and intensity of the large rallies plus our great supporters gave us the win
False,I will be interviewed on @60Minutes tonight after the NFL game - 7:00 P.M. Enjoy!,False,797839801735114752,77634,android,False,16268,False,en,Sun Nov 13 16:33:26 +0000 2016,interviewed @ minutes tonight nfl game p enjoy,i will be interviewed on @ minutes tonight after the nfl game p m enjoy
False,"The @nytimes states today that DJT believes ""more countries should acquire nuclear weapons."" How dishonest are they. I never said this!",False,797832229800050688,92927,android,False,29100,False,en,Sun Nov 13 16:03:21 +0000 2016,@nytimes states today djt believes countries acquire nuclear weapons dishonest never said,the @nytimes states today that djt believes more countries should acquire nuclear weapons how dishonest are they i never said this
False,"Governor John Kasich of the GREAT, GREAT, GREAT State of Ohio called to congratulate me on the win. The people of Ohio were incredible!",False,797823553244712960,124093,android,False,22483,False,en,Sun Nov 13 15:28:52 +0000 2016,governor john kasich great great great state ohio called congratulate win people ohio incredible,governor john kasich of the great great great state of ohio called to congratulate me on the win the people of ohio were incredible
False,"Jeb Bush, George W and George H.W. all called to express their best wishes on the win. Very nice!",False,797822192931262470,106922,android,False,17970,False,en,Sun Nov 13 15:23:28 +0000 2016,jeb bush george w george h w called express best wishes win nice,jeb bush george w and george h w all called to express their best wishes on the win very nice
False,Mitt Romney called to congratulate me on the win. Very nice!,False,797812630312382464,110143,android,False,15347,False,en,Sun Nov 13 14:45:28 +0000 2016,mitt romney called congratulate win nice,mitt romney called to congratulate me on the win very nice
False,The @nytimes sent a letter to their subscribers apologizing for their BAD coverage of me. I wonder if it will change - doubt it?,False,797812048805695488,86416,android,False,21954,False,en,Sun Nov 13 14:43:09 +0000 2016,@nytimes sent letter subscribers apologizing bad coverage wonder change doubt,the @nytimes sent a letter to their subscribers apologizing for their bad coverage of me i wonder if it will change doubt it
False,"Wow, the @nytimes is losing thousands of subscribers because of their very poor and highly inaccurate coverage of the ""Trump phenomena""",False,797805407179866112,126329,android,False,34707,False,en,Sun Nov 13 14:16:46 +0000 2016,wow @nytimes losing thousands subscribers poor highly inaccurate coverage trump phenomena,wow the @nytimes is losing thousands of subscribers because of their very poor and highly inaccurate coverage of the trump phenomena
False,"This will prove to be a great time in the lives of ALL Americans. We will unite and we will win, win, win!",False,797455295928791040,200524,android,False,53138,False,en,Sat Nov 12 15:05:33 +0000 2016,prove great time lives americans unite win win win,this will prove to be a great time in the lives of all americans we will unite and we will win win win
False,Today we express our deepest gratitude to all those who have served in our armed forces. #ThankAVet https://t.co/wPk7QWpK8Z,False,797098212599496704,168098,iphone,False,46808,False,en,Fri Nov 11 15:26:37 +0000 2016,today express deepest gratitude served armed forces thankavet,today we express our deepest gratitude to all those who have served in our armed forces thankavet
False,Busy day planned in New York. Will soon be making some very important decisions on the people who will be running our government!,False,797069763801387008,177216,android,False,33057,False,en,Fri Nov 11 13:33:35 +0000 2016,busy day planned new york soon making important decisions people running government,busy day planned in new york will soon be making some very important decisions on the people who will be running our government
False,Love the fact that the small groups of protesters last night have passion for our great country. We will all come together and be proud!,False,797034721075228672,220502,android,False,55469,False,en,Fri Nov 11 11:14:20 +0000 2016,love fact small groups protesters last night passion great country come together proud,love the fact that the small groups of protesters last night have passion for our great country we will all come together and be proud
False,"Just had a very open and successful presidential election. Now professional protesters, incited by the media, are protesting. Very unfair!",False,796900183955095552,230152,android,False,68958,False,en,Fri Nov 11 02:19:44 +0000 2016,open successful presidential election professional protesters incited media protesting unfair,just had a very open and successful presidential election now professional protesters incited by the media are protesting very unfair
False,"A fantastic day in D.C. Met with President Obama for first time. Really good meeting, great chemistry. Melania liked Mrs. O a lot!",False,796897928048766976,191640,android,False,37509,False,en,Fri Nov 11 02:10:46 +0000 2016,fantastic day c met president obama first time really good meeting great chemistry melania liked mrs lot,a fantastic day in d c met with president obama for first time really good meeting great chemistry melania liked mrs o a lot
False,Happy 241st birthday to the U.S. Marine Corps! Thank you for your service!! https://t.co/Lz2dhrXzo4,False,796797436752707585,168882,iphone,False,45287,False,en,Thu Nov 10 19:31:27 +0000 2016,happy st birthday u marine corps thank service,happy st birthday to the u s marine corps thank you for your service
False,Such a beautiful and important evening! The forgotten man and woman will never be forgotten again. We will all come together as never before,False,796315640307060738,630483,android,False,219066,False,en,Wed Nov 09 11:36:58 +0000 2016,beautiful important evening forgotten man woman never forgotten come together never,such a beautiful and important evening the forgotten man and woman will never be forgotten again we will all come together as never before
False,"Watching the returns at 9:45pm. 
#ElectionNight #MAGA🇺🇸 https://t.co/HfuJeRZbod",False,796182637622816768,190007,iphone,False,45015,False,en,Wed Nov 09 02:48:27 +0000 2016,watching returns pm electionnight maga,watching the returns at pm electionnight maga
False,RT @IvankaTrump: Such a surreal moment to vote for my father for President of the United States! Make your voice heard and vote! #Election2…,False,796164216294084608,0,iphone,False,17493,False,en,Wed Nov 09 01:35:15 +0000 2016,rt @ivankatrump surreal moment vote father president united states make voice heard vote election,rt @ivankatrump such a surreal moment to vote for my father for president of the united states make your voice heard and vote election
False,RT @EricTrump: Join my family in this incredible movement to #MakeAmericaGreatAgain!! Now it is up to you! Please #VOTE for America! https:…,False,796130340180029441,0,iphone,False,19837,False,en,Tue Nov 08 23:20:39 +0000 2016,rt @erictrump join family incredible movement makeamericagreatagain please vote america https,rt @erictrump join my family in this incredible movement to makeamericagreatagain now it is up to you please vote for america https
False,RT @DonaldJTrumpJr: FINAL PUSH! Eric and I doing dozens of radio interviews. We can win this thing! GET OUT AND VOTE! #MAGA #ElectionDay ht…,False,796130213826621440,0,iphone,False,11719,False,en,Tue Nov 08 23:20:09 +0000 2016,rt @donaldjtrumpjr final push eric dozens radio interviews win thing get vote maga electionday ht,rt @donaldjtrumpjr final push eric and i doing dozens of radio interviews we can win this thing get out and vote maga electionday ht
False,"Still time to #VoteTrump! 
#iVoted #ElectionNight https://t.co/UZtYAY1Ba6",False,796126077647196160,65344,iphone,False,25103,False,en,Tue Nov 08 23:03:42 +0000 2016,still time votetrump ivoted electionnight,still time to votetrump ivoted electionnight
False,"Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left. GO FLORIDA!",False,796102830352465921,116315,android,False,35566,False,en,Tue Nov 08 21:31:20 +0000 2016,let keep getting vote election far well much time left go florida,don t let up keep getting out to vote this election is far from over we are doing well but there is much time left go florida
False,"Just out according to @CNN: ""Utah officials report voting machine problems across entire country""",False,796102093727793152,47047,android,False,21344,False,en,Tue Nov 08 21:28:24 +0000 2016,according @cnn utah officials report voting machine problems across entire country,just out according to @cnn utah officials report voting machine problems across entire country
False,I will be watching the election results from Trump Tower in Manhattan with my family and friends. Very exciting!,False,796099494442057728,124725,android,False,24489,False,en,Tue Nov 08 21:18:04 +0000 2016,watching election results trump tower manhattan family friends exciting,i will be watching the election results from trump tower in manhattan with my family and friends very exciting
False,#ElectionDay https://t.co/MXrAxYnTjY https://t.co/FZhOncih21,False,796055597594578944,60849,iphone,False,24994,False,und,Tue Nov 08 18:23:39 +0000 2016,electionday,electionday
True,We need your vote. Go to the POLLS! Let's continue this MOVEMENT! Find your poll location: https://t.co/VMUdvi1tx1… https://t.co/zGOx74Ebhw,False,796050609254395905,61753,other,False,23711,False,en,Tue Nov 08 18:03:49 +0000 2016,need vote go polls let continue movement find poll location,we need your vote go to the polls let s continue this movement find your poll location
True,VOTE TODAY! Go to https://t.co/MXrAxYnTjY to find your polling location. We are going to Make America Great Again!… https://t.co/KPQ5EY9VwQ,False,796029413318082560,67111,other,False,29135,False,en,Tue Nov 08 16:39:36 +0000 2016,vote today go find polling location going make america great,vote today go to to find your polling location we are going to make america great again
False,TODAY WE MAKE AMERICA GREAT AGAIN!,False,795954831718498305,571804,android,False,342351,False,en,Tue Nov 08 11:43:14 +0000 2016,today make america great,today we make america great again
True,Today we are going to win the great state of MICHIGAN and we are going to WIN back the White House! Thank you MI!… https://t.co/onRpEvzHrW,False,795879172795203584,54093,iphone,False,17214,False,en,Tue Nov 08 06:42:36 +0000 2016,today going win great state michigan going win back white house thank mi,today we are going to win the great state of michigan and we are going to win back the white house thank you mi
False,"RT @DonaldJTrumpJr: Thanks New Hampshire!!! 
#NH #NewHampshire #MAGA https://t.co/JDgcyJvJpk",False,795845594032013312,0,iphone,False,10568,False,en,Tue Nov 08 04:29:10 +0000 2016,rt @donaldjtrumpjr thanks new hampshire nh newhampshire maga,rt @donaldjtrumpjr thanks new hampshire nh newhampshire maga
False,RT @detroitnews: .@IvankaTrump in Michigan: ‘This is your movement’ https://t.co/0Sa7huoOP1  @realDonaldTrump https://t.co/cMXEqSHuDj,False,795845126744604673,0,iphone,False,6939,False,en,Tue Nov 08 04:27:18 +0000 2016,rt @detroitnews @ivankatrump michigan movement @realdonaldtrump,rt @detroitnews @ivankatrump in michigan this is your movement @realdonaldtrump
True,"Unbelievable evening in New Hampshire - THANK YOU! Flying to Grand Rapids, Michigan now. 
Watch NH rally here:… https://t.co/hP88anrfgk",False,795834203430645760,32060,iphone,False,9076,False,en,Tue Nov 08 03:43:54 +0000 2016,unbelievable evening new hampshire thank flying grand rapids michigan watch nh rally,unbelievable evening in new hampshire thank you flying to grand rapids michigan now watch nh rally here
False,Big news to share in New Hampshire tonight! Polls looking great! See you soon.,False,795782371895349250,43849,iphone,False,13183,False,en,Tue Nov 08 00:17:57 +0000 2016,big news share new hampshire tonight polls looking great see soon,big news to share in new hampshire tonight polls looking great see you soon
False,"Today in Florida, I pledged to stand with the people of Cuba and Venezuela in their fight against oppression- cont: https://t.co/8eELqk2wUw",False,795781945607278592,36480,iphone,False,13749,False,en,Tue Nov 08 00:16:15 +0000 2016,today florida pledged stand people cuba venezuela fight oppression cont,today in florida i pledged to stand with the people of cuba and venezuela in their fight against oppression cont
True,Thank you Pennsylvania! Going to New Hampshire now and on to Michigan. Watch PA rally here: https://t.co/d29DLINGst… https://t.co/zcH9crFIKM,False,795779987152523264,29234,iphone,False,9004,False,en,Tue Nov 08 00:08:28 +0000 2016,thank pennsylvania going new hampshire michigan watch pa rally,thank you pennsylvania going to new hampshire now and on to michigan watch pa rally here
False,LIVE on #Periscope: Join me for a few minutes in Pennsylvania. Get out &amp; VOTE tomorrow. LETS #MAGA!! https://t.co/Ej0LmMK3YU,False,795770006306861057,31024,periscope,False,10078,False,en,Mon Nov 07 23:28:48 +0000 2016,live periscope join minutes pennsylvania get vote tomorrow lets maga,live on periscope join me for a few minutes in pennsylvania get out vote tomorrow lets maga
False,Hey Missouri let's defeat Crooked Hillary &amp; @koster4missouri! Koster supports Obamacare &amp; amnesty! Vote outsider Navy SEAL @EricGreitens!,False,795753162623815680,36510,iphone,False,12329,False,en,Mon Nov 07 22:21:53 +0000 2016,hey missouri let defeat crooked hillary @koster missouri koster supports obamacare amnesty vote outsider navy seal @ericgreitens,hey missouri let s defeat crooked hillary @koster missouri koster supports obamacare amnesty vote outsider navy seal @ericgreitens
False,"'America must decide between failed policies or fresh perspective, a corrupt system or an outsider'
https://t.co/ll8QIW9SqW",False,795741975022604293,36855,iphone,False,15803,False,en,Mon Nov 07 21:37:25 +0000 2016,america must decide failed policies fresh perspective corrupt system outsider,america must decide between failed policies or fresh perspective a corrupt system or an outsider
False,"'What I Like About Trump ... and Why You Need to Vote for Him'
https://t.co/6rVuDUehZq",False,795741423756840960,23861,iphone,False,9473,False,en,Mon Nov 07 21:35:14 +0000 2016,like trump need vote,what i like about trump and why you need to vote for him
False,'Why Trump' https://t.co/RpwIYB7aOV,False,795740720388866048,17940,iphone,False,7126,False,en,Mon Nov 07 21:32:26 +0000 2016,trump,why trump
True,"I love you North Carolina- thank you for your amazing support! Get out and https://t.co/HfihPERFgZ tomorrow!
Watch:… https://t.co/jZzfqUZNYh",False,795733366842806272,30835,iphone,False,10718,False,en,Mon Nov 07 21:03:13 +0000 2016,love north carolina thank amazing support get tomorrow watch,i love you north carolina thank you for your amazing support get out and tomorrow watch
False,On my way! https://t.co/6L2ILD6r8h,True,795710386855088129,26199,iphone,False,8370,False,en,Mon Nov 07 19:31:54 +0000 2016,way,on my way
False,Just landed in North Carolina- heading to the J.S. Dorton Arena. See you all soon! Lets #MakeAmericaGreatAgain! https://t.co/EUo0keWX1Y,False,795709959245856768,40756,iphone,False,14481,False,en,Mon Nov 07 19:30:12 +0000 2016,landed north carolina heading j dorton arena see soon lets makeamericagreatagain,just landed in north carolina heading to the j s dorton arena see you all soon lets makeamericagreatagain
True,"Starting tomorrow it's going to be #AmericaFirst! Thank you for a great morning Sarasota, Florida!
Watch here:… https://t.co/ig62Kjkkvl",False,795674761309417472,35894,iphone,False,13861,False,en,Mon Nov 07 17:10:20 +0000 2016,starting tomorrow going americafirst thank great morning sarasota florida watch,starting tomorrow it s going to be americafirst thank you for a great morning sarasota florida watch here
False,Thank you for you support Virginia! In ONE DAY - get out and #VoteTrumpPence16! #ICYMI: https://t.co/Nid8qcFTwY https://t.co/WOsEcjM8sm,False,795515037632921601,33550,iphone,False,12500,False,en,Mon Nov 07 06:35:39 +0000 2016,thank support virginia one day get votetrumppence icymi,thank you for you support virginia in one day get out and votetrumppence icymi
True,Thank you Pennsylvania- I am forever grateful for your amazing support. Lets MAKE AMERICA GREAT AGAIN! #MAGA… https://t.co/qbcJZAzw6z,False,795479521520717825,48160,iphone,False,18446,False,en,Mon Nov 07 04:14:31 +0000 2016,thank pennsylvania forever grateful amazing support lets make america great maga,thank you pennsylvania i am forever grateful for your amazing support lets make america great again maga
True,Thank you Michigan! This is a MOVEMENT that will never be seen again- it's our last chance to #DrainTheSwamp! Watch… https://t.co/cSdGkCFYRL,False,795443728282505216,39001,iphone,False,15585,False,en,Mon Nov 07 01:52:18 +0000 2016,thank michigan movement never seen last chance draintheswamp watch,thank you michigan this is a movement that will never be seen again it s our last chance to draintheswamp watch
True,"Our American comeback story begins 11/8/16. Together, we will MAKE AMERICA SAFE &amp; GREAT again for everyone! Watch:… https://t.co/ek8Cn3CgTr",False,795417907476000768,36912,iphone,False,14971,False,en,Mon Nov 07 00:09:41 +0000 2016,american comeback story begins together make america safe great everyone watch,our american comeback story begins together we will make america safe great again for everyone watch
False,"Thank you Minnesota! It is time to #DrainTheSwamp &amp; #MAGA! 
#ICYMI- watch: https://t.co/fVThC7yIL6 https://t.co/e8SaXiJrxj",False,795411058357837825,25267,iphone,False,9511,False,en,Sun Nov 06 23:42:28 +0000 2016,thank minnesota time draintheswamp maga icymi watch,thank you minnesota it is time to draintheswamp maga icymi watch
True,"MONDAY - 11/7/2016

Scranton, Pennsylvania at 5:30pm.
https://t.co/BcErCtsPdF

Grand Rapids, Michigan at 11pm.… https://t.co/pgFMLp0173",False,795402627701964800,27113,iphone,False,10136,False,en,Sun Nov 06 23:08:58 +0000 2016,monday scranton pennsylvania pm grand rapids michigan pm,monday scranton pennsylvania at pm grand rapids michigan at pm
False,"Thank you Iowa - Get out &amp; #VoteTrumpPence16! 
https://t.co/HfihPERFgZ https://t.co/QsukELQmKb",False,795346759119736832,26506,iphone,False,9169,False,en,Sun Nov 06 19:26:58 +0000 2016,thank iowa get votetrumppence,thank you iowa get out votetrumppence
False,RT @IvankaTrump: Thank you New Hampshire! 🇺🇸 https://t.co/pdnxXq2jgy,False,795327323016953857,0,iphone,False,8430,False,en,Sun Nov 06 18:09:44 +0000 2016,rt @ivankatrump thank new hampshire,rt @ivankatrump thank you new hampshire
False,Van Jones: ‘There Is A Crack in the Blue Wall’ — It Has to Do With Trade: https://t.co/BvEF9cC7o7,False,795311315304714242,19290,iphone,False,8475,False,en,Sun Nov 06 17:06:08 +0000 2016,van jones crack blue wall trade,van jones there is a crack in the blue wall it has to do with trade
True,"Great night in Denver, Colorado- thank you! Together, we will MAKE AMERICA GREAT AGAIN! 
#ICYMI watch rally here:… https://t.co/LbvNHo6T2k",False,795145824586137600,31680,iphone,False,10954,False,en,Sun Nov 06 06:08:32 +0000 2016,great night denver colorado thank together make america great icymi watch rally,great night in denver colorado thank you together we will make america great again icymi watch rally here
False,"RT @DanScavino: Join @realDonaldTrump LIVE in Denver, Colorado via his #Facebook page- we are here!!
#MakeAmericaGreatAgain🇺🇸  
https://t.c…",False,795120273070686208,0,iphone,False,5299,False,en,Sun Nov 06 04:27:00 +0000 2016,rt @danscavino join @realdonaldtrump live denver colorado via facebook page makeamericagreatagain,rt @danscavino join @realdonaldtrump live in denver colorado via his facebook page we are here makeamericagreatagain
True,"Thank you Reno, Nevada. 
NOTHING will stop us in our quest to MAKE AMERICA SAFE AND GREAT AGAIN! #AmericaFirst… https://t.co/A4eeHoCbGS",False,795084117192810496,46778,iphone,False,18526,False,en,Sun Nov 06 02:03:20 +0000 2016,thank reno nevada nothing stop us quest make america safe great americafirst,thank you reno nevada nothing will stop us in our quest to make america safe and great again americafirst
False,"Join me live in Reno, Nevada!
https://t.co/T4bf1hrxaA https://t.co/EPqRXHa1CM",False,795058179168055296,17702,iphone,False,4709,False,en,Sun Nov 06 00:20:16 +0000 2016,join live reno nevada,join me live in reno nevada
True,"JOIN ME TOMORROW!
MINNESOTA • 2pm
https://t.co/WcgLh4prS7

MICHIGAN • 6pm
https://t.co/9BqGVKNNrt

VIRGINIA • 9:30p… https://t.co/A1oVhCrT6t",False,795057936565313536,18329,iphone,False,6911,False,en,Sun Nov 06 00:19:18 +0000 2016,join tomorrow minnesota pm michigan pm virginia p,join me tomorrow minnesota pm michigan pm virginia p
False,"#DrainTheSwamp!
https://t.co/z68vGp9Bvf",False,795019500345233408,21927,iphone,False,10804,False,und,Sat Nov 05 21:46:34 +0000 2016,draintheswamp,draintheswamp
False,"Top Clinton Aides Bemoan Campaign ‘All Tactics,’ No Vision: https://t.co/mHYvQtIq78",False,795017781423067136,16491,iphone,False,8087,False,en,Sat Nov 05 21:39:44 +0000 2016,top clinton aides bemoan campaign tactics vision,top clinton aides bemoan campaign all tactics no vision
False,"‘Must Act Immediately’: Clinton Charity Lawyer Told Execs They Were Breaking The Law
https://t.co/hsi4qhqTV1",False,795017350688935936,21282,iphone,False,12566,False,en,Sat Nov 05 21:38:01 +0000 2016,must act immediately clinton charity lawyer told execs breaking law,must act immediately clinton charity lawyer told execs they were breaking the law
False,Watch Coach Mike Ditka- a great guy and supporter tonight at 8pmE on #WattersWorld with @jessebwatters @FoxNews.,False,795014711716757504,20930,iphone,False,6750,False,en,Sat Nov 05 21:27:32 +0000 2016,watch coach mike ditka great guy supporter tonight pme wattersworld @jessebwatters @foxnews,watch coach mike ditka a great guy and supporter tonight at pme on wattersworld with @jessebwatters @foxnews
True,"Thank you Wilmington, North Carolina. We are 3 days away from the CHANGE you've been waiting for your entire life!… https://t.co/6ZJZRBfLST",False,794996097370427392,32046,iphone,False,10959,False,en,Sat Nov 05 20:13:34 +0000 2016,thank wilmington north carolina days away change waiting entire life,thank you wilmington north carolina we are days away from the change you ve been waiting for your entire life
False,"Thank you for the incredible support this morning Tampa, Florida! #ICYMI- watch here: https://t.co/q43kHf7MoE https://t.co/1GscFNaV4L",False,794994280829952000,23329,iphone,False,8168,False,en,Sat Nov 05 20:06:21 +0000 2016,thank incredible support morning tampa florida icymi watch,thank you for the incredible support this morning tampa florida icymi watch here
False,"Join me in Denver, Colorado tonight at 9:30pm: https://t.co/LJYGIK7Mri

NEW- Scranton, Pennsylvania Monday @ 5:30pm: https://t.co/BcErCtsPdF",False,794943632176451584,16439,iphone,False,5787,False,en,Sat Nov 05 16:45:05 +0000 2016,join denver colorado tonight pm new scranton pennsylvania monday @ pm,join me in denver colorado tonight at pm new scranton pennsylvania monday @ pm
False,MAKE AMERICA GREAT AGAIN!,False,794895332941381633,114756,android,False,58623,False,en,Sat Nov 05 13:33:10 +0000 2016,make america great,make america great again
True,"Thank you Hershey, Pennsylvania. Get out &amp; VOTE on November 8th &amp; we will #MAGA! #RallyForRiley 
#ICYMI, watch here… https://t.co/maWukVBTr8",False,794734211559292928,28197,iphone,False,10228,False,en,Sat Nov 05 02:52:56 +0000 2016,thank hershey pennsylvania get vote november th maga rallyforriley icymi watch,thank you hershey pennsylvania get out vote on november th we will maga rallyforriley icymi watch here
False,"Join me in Denver, Colorado tomorrow at 9:30pm!
Tickets: https://t.co/LJYGIK7Mri",False,794690094594740224,16677,iphone,False,5427,False,en,Fri Nov 04 23:57:37 +0000 2016,join denver colorado tomorrow pm tickets,join me in denver colorado tomorrow at pm tickets
False,"Join me live in Hershey, Pennsylvania! 
#MakeAmericaGreatAgain 
LIVE: https://t.co/xEj6sZpb12 https://t.co/JWfGI1vlwW",False,794688416663437312,19623,iphone,False,6628,False,en,Fri Nov 04 23:50:57 +0000 2016,join live hershey pennsylvania makeamericagreatagain live,join me live in hershey pennsylvania makeamericagreatagain live
True,The only thing that can stop this corrupt machine is YOU. The only force strong enough to save our country is US.… https://t.co/7dcSHOkuzc,False,794683513853382656,64747,iphone,False,33704,False,en,Fri Nov 04 23:31:28 +0000 2016,thing stop corrupt machine force strong enough save country us,the only thing that can stop this corrupt machine is you the only force strong enough to save our country is us
True,Thank you Ohio! VOTE so we can replace Obamacare and save healthcare for every family in the United States! Watch:… https://t.co/7CH8ZnGdOa,False,794679364289986560,25328,iphone,False,9548,False,en,Fri Nov 04 23:14:59 +0000 2016,thank ohio vote replace obamacare save healthcare every family united states watch,thank you ohio vote so we can replace obamacare and save healthcare for every family in the united states watch
